Name,Location,Date,Latitude,Longitude,Deliverable,Genotype,Survived,Outplanted,,,,,
Outplant 2025-05-06,Tennessee Reef / TN-6,5/5/25,24.77726,-80.73395,State Year 8,SR372,10,10,,,,,
Outplant 2025-05-04,Dixie Shoal / DX_6,5/3/25,25.056068,-80.331087,State Year 8,PC27,10,10,,,,,
Outplant 2025-05-04,Dixie Shoal / DX_6,5/3/25,25.056068,-80.331087,State Year 8,PC50,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS161,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS503,21,21,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS303,50,50,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS428,23,23,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI156,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI223,20,20,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI84,20,20,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI83,27,27,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS96,40,40,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI193,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS474,30,30,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS332,14,14,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI58,34,34,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS432,20,20,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS258,11,11,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS462,120,120,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI43,41,41,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS164,112,112,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI74,50,50,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS358,50,50,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SR15,33,33,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS456,22,22,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS94,20,20,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI73,20,20,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SR162,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI245,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS228,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS98,40,40,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SI78,20,20,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS121,20,20,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS409,10,10,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS88,35,35,,,,,
Outplant 2025-05-06, / IC_Z_3_M_1,5/5/25,24.52757,-81.49843,State Year 8,SS465,51,51,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI54,30,30,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI47,30,30,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS90,70,70,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS123,40,40,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS366,43,43,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS410,40,40,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI36,41,41,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SR246,54,54,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SR216,13,13,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI200,30,30,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS360,30,30,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS257,20,20,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI50,40,40,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS348,53,53,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS107,30,30,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS163,30,30,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI154,20,20,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI155,20,20,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI43,54,54,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI44,41,41,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS332,13,13,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI143,13,13,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SR64,10,10,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI52,20,20,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS444,20,20,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS358,10,10,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI39,20,20,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS321,10,10,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS503,10,10,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS473,30,30,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SI28,10,10,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS94,10,10,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS161,33,33,,,,,
Outplant 2025-05-09, / IC_C_1_M_1,5/8/25,24.53116,-81.4846,State Year 8,SS475,40,40,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,DL9,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,MC206,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,MC205,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,OF980,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,OF988,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,OF993,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,PC59,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,PS8,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,CN7,10,10,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC3,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC31,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC34,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC58,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC62,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC75,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC1962,20,20,,,,,
Outplant 2025-06-09,American Shoal  / BIL_Q_P012,6/8/25,24.523285,-81.51624833,BIL Year 1,AC2627,20,20,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS40,20,20,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS41,30,30,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS43,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS42,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS46,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS52,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS67,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS68,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS71,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS77,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS80,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS82,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS83,80,80,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS91,170,170,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS491,20,20,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS495,20,20,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SI235,10,10,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS121,120,120,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SI46,180,180,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS463,60,60,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS462,120,120,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS496,20,20,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS516,30,30,,,,,
Outplant 2025-03-26,Dixie Shoal / DX-2,3/25/25,25.059962,-80.327865,State Year 8,SS493,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS109,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS512,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS494,40,40,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI22,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS525,30,30,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI260,50,50,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS508,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS484,40,40,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS110,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI34,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS491,30,30,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI261,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS284,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS95,40,40,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS104,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS101,40,40,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS490,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI151,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI148,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS492,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS399,40,40,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI251,60,60,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI258,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS122,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS519,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI66,30,30,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI159,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS510,30,30,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS463,30,30,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI35,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI263,10,10,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS507,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS520,40,40,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI23,20,20,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS518,50,50,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS406,50,50,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SI69,40,40,,,,,
Junk Data,Dixie Shoal - DX-6 Duplicate Data / Junk Data,5/3/25,0,0,State Year 8,SS106,40,40,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF924,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC14,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OA9,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC35,20,20,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,MC1,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,MC203,20,20,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC15,20,20,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC18,9,9,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC19,61,61,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC13,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS4,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,MC108,20,20,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC16,20,20,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,MC71,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS1,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF977,130,130,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF996,30,30,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS15,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS36,30,30,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF982,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF1004,50,50,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF999,30,30,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF995,30,30,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF979,20,20,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF1005,40,40,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF328,50,50,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF978,40,40,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF671,20,20,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF98,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,OF980,49,49,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS2,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS9,10,10,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS43,40,40,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PC41,50,50,,,,,
Outplant 2025-05-15, / IC_C_3_M_1,5/14/25,24.53109,-81.48502,State Year 8,PS49,40,40,,,,,